1012,	1608
1013,	1611
1015,	20
1017,	366
1018,	16
1019,	122
1020,	130
1021,	363
1022,	2602
1023,	340
1024,	2
1026,	2592
1027,	88
1028,	117
1029,	26
1030,	52
1031,	58
1032,	14
1033,	361
1033,	62
1034,	156
1035,	264
1036,	340
1037,	88
1033,	102
1038,	10
1039,	102
1040,	361
1041,	1690
1043,	1694
1044,	1695
1045,	1697
1046,	1699
1048,	130
1049,	202
1050,	153
1051,	122
1054,	337
1055,	1704
1056,	1705
1057,	369
1058,	1708
1060,	44
1061,	382
1064,	202
1065,	2
1066,	162
1067,	14
1069,	2592
1070,	52
1071,	369
1072,	20
1073,	1550
1074,	5
1076,	1586
1078,	304
1079,	1672
1082,	1637
1083,	1637
1084,	1678
1085,	1678
1086,	39
1087,	1104
1088,	1104
1089,	197
1090,	22
1091,	46
1092,	1682
1093,	1684
1094,	304
1095,	73
1096,	17
1097,	51
1098,	21
1099,	176
1100,	13
1101,	5
1102,	125
1103,	190
1103,	191
1103,	355
1104,	1444
1105,	1657
1106,	5
1108,	1748
1111,	1232
1111,	1663
1112,	1232
1112,	1675
1113,	3
2247,	2592
1115,	1761
1116,	1761
2231,	201
1119,	1105
1120,	197
1121,	1298
1122,	1767
1123,	297
1124,	1444
1125,	170
1126,	31
1127,	275
1128,	32
1129,	359
1130,	121
1131,	163
1132,	92
1133,	125
1134,	5
1135,	360
1136,	154
1137,	181
1138,	72
1139,	133
1140,	41
1141,	1718
1142,	1718
1143,	1719
1144,	1721
1145,	1536
1146,	28
1147,	1601
1148,	1251
1149,	2592
1150,	1027
1151,	364
1152,	182
1153,	338
1154,	14
1156,	1732
1157,	1734
1159,	365
1160,	74
1161,	366
1162,	28
1163,	178
1164,	130
1165,	202
1166,	167
1167,	101
1168,	313
1169,	116
1170,	2
1172,	368
1173,	2592
1174,	88
1175,	271
1176,	369
1177,	26
1178,	226
1179,	16
1180,	62
1180,	102
1180,	361
1181,	62
1182,	361
1183,	52
1184,	230
1185,	368
1186,	144
1187,	204
1188,	378
1189,	1775
1192,	1782
1193,	1788
1194,	1789
1195,	1789
1196,	1791
1197,	1791
1198,	1765
1199,	1765
1200,	176
1201,	163
1202,	1377
1203,	1066
1204,	92
1205,	252
1206,	190
1207,	305
1208,	27
1209,	197
1210,	302
1211,	373
1212,	39
1213,	133
1214,	22
1215,	175
1216,	46
1217,	374
1218,	41
1218,	375
1219,	17
1220,	1798
1220,	361
1221,	1800
1222,	1721
1223,	1695
1224,	1191
1225,	1805
1226,	128
1227,	1251
1229,	169
1230,	167
1231,	376
1232,	169
1233,	122
1235,	309
1236,	271
1237,	1732
1238,	369
1239,	1814
1240,	1816
1241,	363
1242,	130
1243,	182
1244,	2
1245,	162
1245,	169
1246,	14
1247,	368
1248,	2592
1249,	161
1250,	52
1251,	377
1252,	378
1253,	379
1254,	130
1255,	1589
1257,	1824
1258,	1695
1259,	128
1260,	1804
1261,	178
1263,	382
1264,	2592
1265,	1358
1266,	177
1267,	167
1268,	1835
1269,	309
1270,	14
1272,	1840
1273,	369
1274,	1730
1276,	365
1277,	366
1278,	96
1279,	385
1280,	363
1281,	202
1283,	116
1284,	169
1286,	368
1287,	2592
1288,	88
1289,	271
1290,	117
1291,	369
1292,	269
1293,	226
1294,	16
1295,	230
1295,	62
1295,	102
1295,	361
1296,	26
1297,	387
1298,	368
1299,	144
1300,	162
1301,	5
1302,	1852
1303,	1232
1307,	1869
1309,	1874
1310,	1874
1311,	620
1312,	620
1313,	27
1314,	1879
1315,	13
1316,	197
1317,	163
1318,	1882
1319,	297
1320,	1884
1321,	70
1322,	389
1323,	31
1324,	119
1325,	21
1326,	253
1327,	42
1328,	32
1329,	42
1330,	90
1331,	72
1332,	121
1333,	132
1334,	92
1335,	39
1336,	5
1337,	147
1338,	125
1339,	181
1340,	275
1341,	1890
1342,	1893
1344,	1895
2224,	82
1346,	1663
1347,	1855
1348,	1875
1349,	1875
1350,	1903
1351,	1903
1352,	1905
1353,	1905
1354,	176
1355,	132
1356,	1377
1357,	1377
1358,	297
1359,	125
1360,	190
1361,	109
1362,	27
1363,	84
1364,	22
1365,	163
1366,	253
1367,	163
1368,	391
1370,	1599
1371,	1824
1373,	1802
1374,	1919
1375,	387
1376,	1729
1377,	169
1378,	394
1379,	130
1380,	128
1382,	309
1383,	1798
1384,	1845
1385,	1928
1386,	20
1387,	365
1388,	74
1390,	96
1392,	122
1393,	177
1394,	162
1394,	169
1395,	14
1396,	368
1397,	2592
1398,	369
1399,	397
1400,	271
1401,	202
1402,	167
1403,	16
1404,	161
1405,	37
1406,	79
1407,	399
1408,	393
1409,	380
1410,	81
1411,	108
1412,	62
1413,	87
1414,	161
1415,	2592
1416,	363
1417,	382
1418,	400
1419,	202
1420,	26
1420,	307
1421,	96
1422,	2602
1423,	401
1424,	271
1425,	144
1426,	402
1427,	365
1428,	96
1429,	178
1430,	35
1431,	130
1432,	122
1433,	202
1434,	182
1435,	2602
1436,	117
1437,	122
1438,	116
1439,	169
1440,	14
1441,	186
1442,	368
1443,	117
1444,	369
1445,	269
1446,	397
1447,	74
1448,	419
1449,	162
1450,	130
1451,	101
1452,	283
1453,	144
1454,	405
1455,	1934
1456,	1940
2261,	117
1458,	56
1459,	1948
1460,	1950
1461,	3
1462,	3
1463,	190
1464,	190
1465,	27
1466,	13
1467,	13
1468,	176
1469,	176
1470,	1377
1471,	406
1472,	125
1473,	70
1474,	170
1475,	31
1476,	51
1477,	42
1478,	32
1479,	42
1480,	84
1481,	121
1482,	132
1483,	70
1484,	92
1485,	125
1486,	5
1487,	147
1488,	22
1489,	55
1490,	154
1491,	391
1492,	181
1493,	190
1495,	56
1496,	1970
1498,	1976
2257,	96
1502,	1862
1503,	1862
1504,	1994
1505,	1994
1508,	176
1509,	163
2213,	197
1511,	406
1512,	125
1513,	84
1514,	3
1515,	253
1516,	51
1517,	176
1518,	13
1519,	72
1520,	39
1521,	133
1522,	175
1523,	372
1524,	407
1525,	3
1526,	37
1527,	26
1528,	50
1529,	408
1530,	380
1531,	2018
1532,	2020
1533,	28
1535,	2027
1536,	87
1537,	2029
1538,	178
1539,	182
1540,	411
1541,	2034
1542,	26
1545,	309
1546,	114
1547,	2041
1549,	365
1550,	74
1551,	366
1552,	363
1553,	131
1554,	204
1555,	98
1557,	368
1558,	309
1559,	88
1560,	271
1561,	161
1562,	414
1563,	20
1564,	2
1565,	368
1566,	122
1567,	2084
1568,	385
1569,	26
1570,	50
1571,	361
1572,	416
1573,	1695
1574,	2092
1575,	2092
1577,	2097
1578,	178
1579,	309
1580,	87
1581,	2592
1582,	2103
1583,	2103
1584,	202
1585,	128
1586,	102
1588,	309
1589,	2602
1590,	2111
1591,	114
1592,	2116
1593,	20
1594,	365
1595,	79
1596,	96
1597,	130
1598,	122
1599,	363
1600,	202
1601,	421
1602,	169
1603,	186
1604,	112
1605,	368
1606,	178
1607,	161
1608,	87
1609,	271
1610,	117
1611,	369
1612,	26
1613,	74
1616,	130
1617,	368
1615,	62
1618,	182
1619,	144
1620,	1963
1621,	1857
2209,	190
1623,	2059
1625,	1785
1627,	2072
1628,	2071
1629,	39
1630,	39
1631,	27
1632,	1878
1633,	1878
1634,	2079
1635,	2079
1636,	176
1637,	422
1639,	175
1640,	73
1641,	190
1642,	424
1643,	51
1644,	31
1645,	42
1646,	22
1647,	70
1648,	92
1649,	422
1650,	147
1651,	253
1652,	425
1654,	2128
1655,	2131
1656,	2133
1657,	2140
1658,	2143
1659,	2143
1666,	84
1667,	427
1668,	2152
1669,	427
1670,	2154
1671,	428
1672,	109
1673,	253
1674,	51
1675,	132
1676,	121
1677,	39
1678,	175
1679,	55
1680,	13
1680,	163
1681,	41
1682,	2159
1683,	50
1684,	2159
1685,	430
1686,	2165
1687,	2168
1688,	2168
1690,	2172
1693,	2179
1694,	169
1695,	98
1696,	433
1698,	26
1702,	114
1703,	2187
1704,	2190
1707,	74
1708,	88
1709,	16
1709,	2194
1710,	130
1711,	182
1712,	169
1713,	116
1715,	363
1716,	87
1717,	369
1718,	397
1719,	128
1720,	283
1721,	2198
1722,	2200
1722,	2199
1726,	119
1727,	2213
1728,	2156
1729,	2216
1730,	2216
1731,	2218
1732,	22
1733,	2219
1734,	12
1735,	2221
1736,	427
1737,	92
1738,	84
1739,	31
1740,	170
1741,	55
1742,	42
1743,	298
1744,	32
1745,	163
1746,	132
1747,	70
1748,	125
1749,	5
1750,	133
1751,	147
1752,	438
1753,	181
1754,	2226
1755,	2226
1757,	385
1758,	2229
1759,	2230
1760,	2230
1762,	2235
1763,	161
1764,	309
1764,	2237
1765,	363
1766,	178
1767,	430
1768,	441
1769,	430
1770,	2242
1771,	2242
1772,	368
1773,	114
1774,	2246
1775,	369
1776,	2707
1777,	20
1778,	365
1779,	79
1780,	96
1781,	128
1782,	35
1783,	162
1784,	442
1785,	202
1786,	2602
1786,	2250
1787,	116
1788,	169
1789,	79
1790,	2592
1791,	117
1792,	26
1793,	74
1794,	16
1796,	368
1797,	182
1798,	101
1799,	2198
1800,	1452
1801,	2203
1804,	2280
1805,	2213
1806,	2213
1807,	2215
1808,	298
1809,	51
1810,	51
1811,	2218
1812,	55
1813,	163
1814,	2285
1815,	297
1816,	297
1817,	2287
1818,	181
1819,	170
1820,	444
1821,	437
1822,	72
1823,	121
1824,	42
1825,	163
1826,	119
1827,	1919
1829,	1919
1830,	50
1831,	2254
1832,	2257
1833,	10
1834,	2592
1835,	98
1836,	445
1837,	446
1838,	447
1839,	446
1840,	2236
1841,	2262
1843,	2265
1844,	2263
1845,	269
1846,	2034
1847,	114
1848,	1804
1849,	402
1850,	365
1851,	74
1852,	88
1853,	116
1854,	182
1855,	155
1856,	449
1857,	309
1858,	88
1859,	369
1860,	369
1861,	450
1862,	130
1863,	144
1864,	161
1865,	53
1867,	2298
1868,	1237
1868,	55
1870,	56
1871,	2310
1872,	2313
1873,	2315
1874,	2317
1875,	2317
1876,	2319
1877,	2321
1878,	2322
1879,	2322
2248,	366
1881,	2325
1882,	2326
1883,	2326
1884,	427
1885,	427
1886,	2331
1888,	84
1888,	175
1889,	39
1890,	252
1891,	121
1892,	109
1893,	51
1894,	13
1895,	163
1896,	125
1897,	147
1898,	190
1899,	181
1900,	170
1901,	453
1902,	31
1903,	125
1904,	119
1905,	2602
1906,	2339
1907,	2338
1908,	96
1909,	2344
1910,	2346
1911,	2346
1912,	131
1913,	4
1914,	2350
1915,	169
1916,	445
1917,	456
1918,	178
1919,	457
1921,	2359
1923,	449
1926,	2370
1927,	2370
1928,	369
1929,	2377
1930,	50
1931,	365
1932,	88
1933,	35
1934,	130
1935,	130
1936,	445
1937,	98
1938,	202
1939,	116
1940,	79
1941,	2592
1942,	10
1943,	369
1944,	117
1945,	269
1946,	178
1947,	283
1946,	128
1948,	461
1949,	16
1950,	2602
1950,	117
1951,	52
1952,	22
1952,	366
1949,	283
1953,	462
1954,	2381
1955,	2381
1956,	2381
1957,	2382
1958,	2384
1959,	2371
1960,	4
1961,	10
1962,	87
1963,	2592
1964,	2386
1965,	169
1967,	130
1967,	22
1968,	8
1969,	2390
1970,	2390
1972,	2264
1973,	2395
1974,	2396
1975,	2356
1976,	114
1977,	2117
1978,	50
1979,	365
1980,	150
1981,	88
1982,	16
1983,	283
1984,	178
1985,	182
1986,	116
1987,	449
1988,	309
1989,	161
1990,	88
1990,	87
1991,	52
1992,	369
1993,	414
1994,	128
1995,	28
1996,	20
1997,	10
1996,	446
1998,	62
1999,	144
2000,	1452
2001,	2298
2003,	2413
2005,	1898
2006,	1898
2007,	42
2008,	42
2009,	190
2010,	190
2011,	13
2012,	163
2013,	464
2014,	147
2015,	147
2016,	125
2017,	181
2018,	170
2019,	451
2020,	31
2021,	437
2022,	51
2023,	84
2024,	92
2025,	466
2026,	5
2027,	175
2028,	72
2029,	55
2030,	451
2031,	453
2032,	201
2033,	2459
2034,	2462
2035,	2462
2036,	2467
2037,	2467
2038,	2469
2038,	56
2039,	53
2040,	2473
2041,	2476
2042,	73
2043,	2335
2044,	298
2045,	2319
2046,	2319
2047,	2479
2048,	163
2049,	468
2050,	2481
2051,	5
2052,	427
2053,	427
2054,	2288
2055,	84
2056,	112
2057,	2484
2059,	119
2060,	109
2061,	470
2062,	21
2063,	13
2064,	92
2065,	133
2066,	147
2067,	181
2068,	42
2069,	437
2070,	132
2071,	2422
2072,	2602
2073,	2424
2074,	2424
2076,	4
2077,	2429
2078,	474
2079,	128
2080,	2349
2081,	4
2082,	161
2083,	173
2084,	474
2085,	475
2086,	476
2087,	295
2088,	477
2089,	102
2090,	2436
2091,	96
2093,	449
2094,	2602
2096,	2445
2097,	2444
2098,	114
2099,	2448
2100,	20
2101,	365
2102,	150
2103,	96
2104,	28
2105,	178
2106,	35
2107,	478
2108,	202
2109,	98
2110,	169
2111,	479
2113,	2592
2114,	87
2115,	52
2116,	59
2117,	269
2118,	74
2119,	16
2120,	182
2121,	366
2122,	480
2123,	2487
2124,	2487
2125,	2487
2126,	96
2127,	2488
2128,	2117
2129,	2427
2130,	4
2131,	131
2132,	162
2133,	2493
2134,	478
2135,	202
2136,	130
2138,	2497
2140,	2499
2141,	2500
2142,	2503
2143,	2502
2144,	114
2145,	2505
2146,	365
2147,	74
2148,	132
2149,	482
2150,	402
2151,	2592
2152,	178
2153,	96
2154,	16
2155,	283
2156,	155
2157,	309
2158,	161
2159,	43
2160,	87
2161,	369
2162,	130
2163,	98
2164,	20
2165,	26
2166,	62
2167,	382
2212,	27
2169,	2511
2171,	2517
2172,	2518
2173,	2520
2174,	2521
2175,	2074
2176,	2525
2177,	56
2178,	2475
2180,	2471
2181,	2532
2182,	2216
2183,	22
2184,	2079
2185,	2079
2186,	464
2187,	285
2188,	92
2189,	181
2190,	2536
2191,	252
2192,	121
2193,	437
2194,	302
2195,	163
2196,	70
2197,	125
2198,	39
2199,	483
2200,	5
2201,	175
2202,	170
33,	489
33,	487
33,	485
33,	48
33,	484
33,	486
33,	488
35,	497
35,	495
35,	493
35,	491
35,	190
35,	494
35,	496
36,	500
36,	498
36,	27
36,	499
36,	501
37,	508
39,	512
39,	510
39,	170
39,	509
39,	511
39,	513
40,	73
40,	515
41,	93
42,	520
43,	39
43,	521
44,	524
45,	526
45,	58
45,	525
45,	527
46,	192
47,	72
48,	533
49,	534
49,	193
49,	535
50,	538
50,	125
50,	537
50,	539
61,	196
68,	543
68,	542
68,	361
69,	545
69,	202
69,	546
69,	548
71,	552
71,	550
71,	203
71,	549
71,	551
71,	553
71,	555
72,	556
72,	108
72,	557
72,	559
73,	562
73,	560
73,	204
74,	566
74,	564
74,	563
74,	565
75,	2592
76,	363
77,	207
77,	146
77,	571
77,	573
78,	574
79,	575
80,	264
81,	577
82,	149
82,	579
83,	580
84,	583
84,	581
84,	582
85,	584
86,	26
86,	585
86,	587
87,	365
100,	589
90,	590
98,	283
101,	2703
102,	598
102,	594
102,	97
102,	595
102,	597
2269,	514
104,	604
104,	151
104,	605
104,	607
2243,	50
2242,	62
2241,	81
2241,	28
2240,	108
106,	514
107,	2602
107,	613
108,	82
108,	615
109,	619
109,	617
109,	69
109,	618
109,	494
2206,	2585
110,	624
111,	76
112,	626
112,	627
112,	629
112,	191
113,	631
113,	197
114,	68
114,	632
115,	41
115,	634
116,	636
116,	5
116,	637
117,	640
117,	164
117,	639
117,	641
118,	644
118,	125
118,	643
118,	645
119,	31
140,	2703
141,	659
141,	657
141,	655
141,	48
141,	654
141,	656
141,	658
141,	660
141,	598
142,	502
143,	674
144,	163
145,	680
145,	678
145,	676
145,	134
145,	677
146,	681
146,	62
146,	682
146,	684
147,	685
149,	686
150,	688
150,	162
151,	689
152,	220
152,	690
152,	692
153,	693
155,	694
156,	267
157,	696
158,	117
158,	697
158,	699
159,	369
160,	269
161,	224
161,	705
162,	365
163,	366
164,	361
165,	212
167,	713
187,	549
188,	722
188,	721
2203,	724
2203,	723
2203,	725
219,	730
219,	671
219,	727
219,	48
219,	652
219,	729
219,	487
219,	2703
220,	659
220,	629
220,	604
220,	56
220,	617
220,	656
220,	657
220,	660
221,	502
222,	501
223,	740
224,	745
224,	743
224,	149
224,	742
224,	613
224,	744
224,	746
224,	589
225,	284
226,	748
227,	298
228,	39
228,	628
229,	160
229,	753
230,	755
230,	157
230,	754
230,	756
230,	758
231,	759
232,	636
233,	193
234,	175
234,	764
234,	766
238,	767
239,	649
189,	768
189,	361
190,	202
192,	686
193,	574
194,	234
194,	779
194,	781
195,	681
195,	62
195,	683
195,	782
196,	2592
197,	366
198,	787
198,	785
198,	146
198,	786
198,	788
198,	790
199,	182
199,	792
200,	793
201,	794
202,	795
203,	796
203,	682
204,	797
205,	800
205,	798
205,	799
206,	801
206,	26
206,	802
206,	804
207,	365
209,	806
210,	264
247,	37
247,	808
248,	718
249,	269
250,	817
251,	88
251,	685
253,	819
254,	368
255,	822
256,	169
256,	823
256,	825
257,	793
258,	826
260,	827
263,	222
263,	828
263,	830
264,	833
264,	831
264,	26
265,	224
266,	365
268,	212
269,	840
278,	186
279,	209
282,	843
285,	844
290,	846
290,	676
290,	62
290,	845
290,	776
290,	848
291,	854
291,	717
291,	851
291,	849
291,	108
291,	850
291,	853
292,	858
292,	856
292,	609
292,	73
292,	855
292,	857
292,	859
292,	861
292,	484
293,	614
294,	190
295,	496
296,	751
296,	194
296,	870
296,	871
298,	873
298,	32
298,	218
299,	163
300,	22
301,	41
301,	877
302,	5
302,	638
303,	880
303,	251
303,	881
304,	883
304,	92
304,	884
307,	252
311,	197
324,	2703
324,	487
324,	889
324,	888
324,	886
324,	48
324,	887
325,	48
326,	82
327,	896
327,	894
327,	892
327,	48
327,	56
327,	893
327,	895
327,	897
327,	898
328,	901
328,	253
328,	201
328,	900
328,	902
328,	904
329,	908
329,	766
329,	906
329,	170
329,	671
329,	907
329,	642
330,	168
362,	204
363,	912
363,	144
363,	913
363,	914
364,	915
364,	685
365,	366
366,	259
366,	918
366,	920
367,	182
368,	845
369,	850
370,	924
